Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
369;PL-2020-087337;niski;01.11.2020;02.11.2020;standardowy;ma³e pude³ko;korporacja;Judyta Wojtyniak;K01913;wschodni;podlaskie;Kulesze Koœcielne;18-208;Artyku³y biurowe;Magazynowanie;Pizazz Global Quick File;104,79;7;0;29,3412
378;PL-2020-087376;krytyczny;01.12.2020;01.12.2020;standardowy;ma³e pude³ko;ma³a firma;Rados³aw Zawierucha;K02903;pó³nocno-zachodni;lubuskie;Trzciel;66-320;Meble;Sto³y;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";1488,424;7;0,3;-297,6848
384;PL-2020-087398;niski;22.06.2020;24.06.2020;standardowy;opakowanie;biuro;Rafa³ Bobikowski;K02910;wschodni;podlaskie;Wysokie Mazowieckie;18-200;Technologia;Akcesoria;Sony 32GB Class 10 Micro SDHC R40 Memory Card;41,9;2;0;8,799
388;PL-2020-087261;niski;16.11.2020;17.11.2020;kolejowy;paleta;korporacja;Zbigniew ¯eligowski;K00981;centralny;mazowieckie;Gózd;26-634;Meble;Umeblowanie;3M Hangers With Command Adhesive;2,96;1;0,2;0,777
389;PL-2020-087261;nieokreœlony;16.11.2020;17.11.2020;ekspresowy;ma³e pude³ko;korporacja;Paulina Adamczewska;K00981;centralny;mazowieckie;Gózd;26-634;Artyku³y biurowe;Sztuka;Crayola Colored Pencils;2,624;1;0,2;0,4264
397;PL-2020-087457;niski;05.09.2020;07.09.2020;standardowy;ma³e pude³ko;ma³a firma;Agata Bia³ek;K02529;wschodni;lubelskie;Krasnystaw;22-300;Artyku³y biurowe;Papier;Xerox 1958;12,96;2;0;6,2208
398;PL-2020-087465;wysoki;18.03.2020;20.03.2020;standardowy;ma³e pude³ko;korporacja;Anna Bilska;K00170;po³udniowy;ma³opolskie;£ukowica;34-606;Artyku³y biurowe;Zaopatrzenie;"Acme 10"" Easy Grip Assistive Scissors";70,12;4;0;21,036
406;PL-2020-087469;wysoki;14.03.2020;18.03.2020;standardowy;ma³e pude³ko;osoba fizyczna;Agnieszka Bruch;K02092;pó³nocno-zachodni;zachodniopomorskie;Trzciñsko-Zdrój;74-510;Technologia;Akcesoria;Sony 64GB Class 10 Micro SDHC R40 Memory Card;179,95;5;0;37,7895
419;PL-2020-087375;wysoki;16.01.2020;17.01.2020;standardowy;ma³e pude³ko;ma³a firma;Natalia Ciesielczyk;K02903;pó³nocno-zachodni;lubuskie;Trzciel;66-320;Artyku³y biurowe;Papier;Xerox 1987;5,78;1;0;2,8322
422;PL-2020-087512;nieokreœlony;12.05.2020;14.05.2020;standardowy;ma³e pude³ko;osoba fizyczna;Zofia Cudo;K02948;pó³nocno-zachodni;zachodniopomorskie;Osina;72-100;Technologia;Akcesoria;KeyTronic 6101 Series - Keyboard - Black;196,752;6;0,2;56,5662
423;PL-2020-087522;krytyczny;10.01.2020;12.01.2020;ekspresowy;ma³e pude³ko;osoba fizyczna;Joanna Czapla;K01170;wschodni;podlaskie;Sura¿;18-100;Meble;Umeblowanie;Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black;56,56;4;0;14,7056
425;PL-2020-087531;nieokreœlony;14.04.2020;14.04.2020;kolejowy;wielkie pud³o;osoba fizyczna;Katarzyna Czeka³a;K03402;pó³nocno-zachodni;zachodniopomorskie;Wolin;72-510;Meble;Krzes³a;Hon Multipurpose Stacking Arm Chairs;866,4;4;0;225,264
429;PL-2020-087557;wysoki;24.02.2020;25.02.2020;kolejowy;paleta;korporacja;Szymon D³utkowski;K02794;po³udniowo-zachodni;dolnoœl¹skie;Legnickie Pole;59-241;Artyku³y biurowe;Sztuka;Design Ebony Sketching Pencil;6,672;6;0,2;0,5004
430;PL-2020-087557;œredni;24.02.2020;26.02.2020;standardowy;ma³e pude³ko;korporacja;Alicja Dobrzycka;K02794;po³udniowo-zachodni;dolnoœl¹skie;Legnickie Pole;59-241;Artyku³y biurowe;Segregatory;GBC ProClick 150 Presentation Binding System;189,588;2;0,7;-145,3508
431;PL-2020-087571;nieokreœlony;27.01.2020;29.01.2020;kolejowy;wielkie pud³o;biuro;Magdalena Doliwa;K02141;po³udniowo-zachodni;dolnoœl¹skie;Kotla;67-210;Technologia;Akcesoria;"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";408,744;7;0,2;76,6395
432;PL-2020-087571;wysoki;27.01.2020;28.01.2020;standardowy;ma³e pude³ko;biuro;Joanna Drzewiecka;K02141;po³udniowo-zachodni;dolnoœl¹skie;Kotla;67-210;Technologia;Akcesoria;"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";291,96;5;0,2;54,7425
433;PL-2020-087571;œredni;27.01.2020;27.01.2020;standardowy;ma³e pude³ko;biuro;Eliza Duda;K02142;wschodni;podkarpackie;RoŸwienica;37-565;Artyku³y biurowe;Magazynowanie;Woodgrain Magazine Files by Perma;4,768;2;0,2;-0,7748
435;PL-2020-087580;krytyczny;30.06.2020;30.06.2020;standardowy;ma³e pude³ko;korporacja;Magdalena Duszyñska;K00599;wschodni;lubelskie;Ruda-Huta;22-110;Artyku³y biurowe;Segregatory;Insertable Tab Post Binder Dividers;4,812;2;0,7;-3,6892
438;PL-2020-087613;wysoki;16.12.2020;18.12.2020;standardowy;ma³e pude³ko;ma³a firma;Konrad Fiedler;K01622;centralny;mazowieckie;Mogielnica;08-108;Artyku³y biurowe;Papier;Xerox 1908;313,488;7;0,2;113,6394
439;PL-2020-087621;krytyczny;31.05.2020;07.06.2020;standardowy;ma³e pude³ko;ma³a firma;Julita Filusz;K02930;po³udniowo-zachodni;opolskie;Byczyna;46-220;Artyku³y biurowe;Papier;Xerox 1897;31,872;8;0,2;11,5536
440;PL-2020-087637;œredni;21.08.2020;23.08.2020;standardowy;ma³e pude³ko;osoba fizyczna;Daniel Funka;K02883;centralny;³ódzkie;Buczek;95-060;Meble;Krzes³a;Global Deluxe Steno Chair;207,846;3;0,1;2,3094
444;PL-2020-087648;krytyczny;30.10.2020;01.11.2020;ekspresowy;ma³e pude³ko;osoba fizyczna;Ewa Ganszewska;K03363;centralny;mazowieckie;Szczawin Koœcielny;09-550;Artyku³y biurowe;Papier;"Xerox Color Copier Paper, 11"" x 17"", Ream";91,36;4;0;42,0256
447;PL-2020-087673;krytyczny;16.07.2020;19.07.2020;standardowy;ma³e pude³ko;korporacja;Magdalena Gilewicz;K00156;po³udniowy;œl¹skie;CzeladŸ;41-250;Meble;Umeblowanie;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;2,91;1;0;1,3677
448;PL-2020-087673;wysoki;16.07.2020;18.07.2020;standardowy;opakowanie;korporacja;Agnieszka Grubiñska;K00156;po³udniowy;œl¹skie;CzeladŸ;41-250;Artyku³y biurowe;Sztuka;Newell 345;59,52;3;0;15,4752
454;PL-2020-086005;niski;21.06.2020;22.06.2020;standardowy;ma³e pude³ko;korporacja;Agnieszka Jagodziñska;K02138;po³udniowy;ma³opolskie;Trzciana;32-733;Meble;Sto³y;Chromcraft Rectangular Conference Tables;284,364;2;0,4;-75,8304
455;PL-2020-086005;nieokreœlony;21.06.2020;22.06.2020;standardowy;ma³e pude³ko;korporacja;Aldona Jakolewska;K02138;po³udniowy;ma³opolskie;Trzciana;32-733;Artyku³y biurowe;Magazynowanie;Deluxe Rollaway Locking File with Drawer;665,408;2;0,2;66,5408
456;PL-2020-086005;wysoki;21.06.2020;23.06.2020;standardowy;œrednie pude³ko;korporacja;Krzysztof Jakubowski;K02138;po³udniowy;ma³opolskie;Trzciana;32-733;Technologia;Akcesoria;Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive;63,88;4;0;24,9132
460;PL-2020-087722;niski;26.05.2020;28.05.2020;standardowy;opakowanie;korporacja;Marta Jankowska;K02827;centralny;mazowieckie;Sierpc;09-200;Artyku³y biurowe;Urz¹dzenia;3M Office Air Cleaner;103,92;4;0;36,372
466;PL-2020-087743;niski;20.11.2020;21.11.2020;standardowy;ma³e pude³ko;ma³a firma;Pawe³ Jerzak;K00477;pó³nocny;kujawsko-pomorskie;Czernikowo;87-640;Artyku³y biurowe;Zaopatrzenie;Premier Electric Letter Opener;185,376;2;0,2;-34,758
467;PL-2020-087743;krytyczny;20.11.2020;21.11.2020;standardowy;worek;ma³a firma;Milena Jeziorek;K00477;pó³nocny;kujawsko-pomorskie;Czernikowo;87-640;Artyku³y biurowe;Urz¹dzenia;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;78,272;2;0,2;5,8704
468;PL-2020-087752;œredni;05.09.2020;07.09.2020;ekspresowy;ma³e pude³ko;korporacja;Anna Kabaciñska;K01711;pó³nocno-zachodni;lubuskie;Rzepin;69-110;Meble;Umeblowanie;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;254,744;7;0,6;-312,0614
469;PL-2020-087752;wysoki;05.09.2020;06.09.2020;kolejowy;paleta;korporacja;Milena Kabaciñska;K01711;pó³nocno-zachodni;lubuskie;Rzepin;69-110;Meble;Rega³y;Bush Mission Pointe Library;205,3328;2;0,32;-36,2352
474;PL-2020-087767;niski;23.10.2020;28.10.2020;standardowy;worek;osoba fizyczna;Szymon Kaczmarek;K01145;centralny;mazowieckie;M³odzieszyn;96-512;Technologia;Telefony;Samsung Galaxy Note 3;703,968;4;0,2;87,996
475;PL-2020-087767;nieokreœlony;23.10.2020;01.11.2020;kolejowy;wielkie pud³o;osoba fizyczna;Tomasz Kaczmarek;K01145;centralny;mazowieckie;M³odzieszyn;96-512;Artyku³y biurowe;Magazynowanie;Decoflex Hanging Personal Folder File, Blue;92,52;6;0;24,9804
477;PL-2020-087785;œredni;25.09.2020;27.09.2020;standardowy;opakowanie;korporacja;Adam Kapski;K01542;wschodni;podlaskie;KuŸnica;16-123;Artyku³y biurowe;Papier;Xerox 1912;94,85;5;0;45,528
478;PL-2020-087791;wysoki;05.05.2020;06.05.2020;kolejowy;paleta;osoba fizyczna;Zbigniew Kapski;K02447;pó³nocno-zachodni;wielkopolskie;Witkowo;62-230;Technologia;Telefony;Cisco SPA525G2 IP Phone - Wireless;95,76;6;0,2;7,182
479;PL-2020-087791;niski;05.05.2020;07.05.2020;standardowy;opakowanie;osoba fizyczna;Katarzyna Karasiñska;K02447;pó³nocno-zachodni;wielkopolskie;Witkowo;62-230;Meble;Umeblowanie;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;40,2;3;0;19,296
484;PL-2020-086521;krytyczny;19.12.2020;21.12.2020;standardowy;ma³e pude³ko;korporacja;Jacek Karolczyk;K00119;centralny;³ódzkie;Bia³aczów;26-307;Technologia;Akcesoria;Logitech G602 Wireless Gaming Mouse;159,98;2;0;57,5928
489;PL-2020-087815;wysoki;09.06.2020;12.06.2020;ekspresowy;ma³e pude³ko;ma³a firma;Agnieszka Kiciñska;K00695;centralny;mazowieckie;Stanis³awów;05-304;Technologia;Telefony;Square Credit Card Reader;7,992;1;0,2;0,5994
492;PL-2020-087438;wysoki;20.11.2020;22.11.2020;standardowy;opakowanie;ma³a firma;Grzegorz Kokociñski;K03229;po³udniowy;œl¹skie;Wielowieœ;44-187;Artyku³y biurowe;Magazynowanie;Fellowes Officeware Wire Shelving;449,15;5;0;8,983
493;PL-2020-087438;œredni;20.11.2020;22.11.2020;standardowy;worek;ma³a firma;Tymoteusz Konik;K03229;po³udniowy;œl¹skie;Wielowieœ;44-187;Artyku³y biurowe;Koperty;Colored Envelopes;11,07;3;0;5,0922
494;PL-2020-087438;wysoki;20.11.2020;20.11.2020;standardowy;ma³e pude³ko;ma³a firma;Maria Koñczal;K03229;po³udniowy;œl¹skie;Wielowieœ;44-187;Technologia;Akcesoria;Sony Micro Vault Click 8 GB USB 2.0 Flash Drive;93,98;2;0;13,1572
495;PL-2020-087438;œredni;20.11.2020;22.11.2020;standardowy;ma³e pude³ko;ma³a firma;Micha³ Korzeniowski;K03229;po³udniowy;œl¹skie;Wielowieœ;44-187;Meble;Sto³y;Balt Solid Wood Rectangular Table;189,882;3;0,4;-94,941
504;PL-2020-087744;wysoki;26.11.2020;28.11.2020;standardowy;ma³e pude³ko;ma³a firma;Agnieszka Królik;K00477;pó³nocny;kujawsko-pomorskie;Czernikowo;87-640;Artyku³y biurowe;Segregatory;Storex Flexible Poly Binders with Double Pockets;2,376;3;0,7;-1,9008
522;PL-2020-087890;œredni;17.01.2020;17.01.2020;standardowy;ma³e pude³ko;biuro;Piotr Ludwiczak;K02098;pó³nocny;pomorskie;Puck;84-100;Artyku³y biurowe;Segregatory;XtraLife ClearVue Slant-D Ring Binders by Cardinal;14,112;9;0,8;-21,168
523;PL-2020-087890;wysoki;17.01.2020;18.01.2020;standardowy;ma³e pude³ko;biuro;Magdalena £ajdych;K02099;wschodni;podkarpackie;Pysznica;37-403;Meble;Sto³y;Balt Solid Wood Rectangular Table;210,98;2;0;21,098
532;PL-2020-086680;niski;04.03.2020;05.03.2020;standardowy;ma³e pude³ko;osoba fizyczna;Jakub Manicki;K02230;po³udniowy;œl¹skie;¯ory;44-240;Meble;Krzes³a;Safco Contoured Stacking Chairs;190,72;1;0,2;11,92
536;PL-2020-087942;wysoki;11.12.2020;13.12.2020;kolejowy;paleta;osoba fizyczna;Pawe³ Marciniec;K01135;po³udniowy;ma³opolskie;NiedŸwiedŸ;32-090;Artyku³y biurowe;Magazynowanie;Sterilite Officeware Hinged File Box;16,768;2;0,2;1,4672
541;PL-2020-087966;wysoki;06.05.2020;08.05.2020;standardowy;ma³e pude³ko;korporacja;Micha³ Mendelewski;K02256;po³udniowy;œl¹skie;Ujso³y;34-371;Technologia;Akcesoria;Enermax Aurora Lite Keyboard;468,9;6;0;206,316
543;PL-2020-087973;niski;13.04.2020;14.04.2020;ekspresowy;ma³e pude³ko;osoba fizyczna;£ukasz Michalski;K03299;wschodni;podlaskie;Rajgród;19-206;Artyku³y biurowe;Magazynowanie;Fellowes Officeware Wire Shelving;646,776;9;0,2;-145,5246
549;PL-2020-086120;krytyczny;13.02.2020;14.02.2020;standardowy;worek;korporacja;Edyta Musia³;K02610;po³udniowo-zachodni;dolnoœl¹skie;Œroda Œl¹ska;55-300;Artyku³y biurowe;Magazynowanie;Home/Office Personal File Carts;250,272;9;0,2;15,642
550;PL-2020-086120;nieokreœlony;13.02.2020;15.02.2020;kolejowy;paleta;korporacja;Sylwia Musia³;K02612;pó³nocno-zachodni;zachodniopomorskie;Radowo Ma³e;72-314;Artyku³y biurowe;Segregatory;Flexible Leather- Look Classic Collection Ring Binder;11,364;3;0,8;-17,046
551;PL-2020-088002;nieokreœlony;17.09.2020;19.09.2020;standardowy;ma³e pude³ko;osoba fizyczna;Edyta Musia³owska;K00956;pó³nocno-zachodni;lubuskie;£êknica;68-208;Artyku³y biurowe;Zaopatrzenie;Staple remover;8,72;5;0,2;-1,744
552;PL-2020-088002;œredni;17.09.2020;17.09.2020;ekspresowy;opakowanie;osoba fizyczna;Sylwia Musia³owska;K00956;pó³nocno-zachodni;lubuskie;£êknica;68-208;Meble;Krzes³a;HON 5400 Series Task Chairs for Big and Tall;1121,568;2;0,2;0
553;PL-2020-087784;wysoki;06.08.2020;07.08.2020;standardowy;worek;korporacja;Ilona Naro¿na;K01540;po³udniowy;ma³opolskie;Libi¹¿;32-590;Meble;Umeblowanie;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";34,504;1;0,2;6,0382
554;PL-2020-087152;œredni;25.07.2020;01.08.2020;standardowy;opakowanie;korporacja;Marta Naro¿na;K02061;wschodni;lubelskie;Michów;21-140;Artyku³y biurowe;£¹czniki;Advantus T-Pin Paper Clips;10,824;3;0,2;2,5707
555;PL-2020-087152;nieokreœlony;25.07.2020;01.08.2020;standardowy;ma³e pude³ko;korporacja;Agnieszka Nobik;K02061;wschodni;lubelskie;Michów;21-140;Artyku³y biurowe;Magazynowanie;Tennsco 16-Compartment Lockers with Coat Rack;1295,78;2;0;310,9872
562;PL-2020-088042;krytyczny;22.12.2020;23.12.2020;standardowy;ma³e pude³ko;korporacja;Maja Okoñska;K02058;centralny;mazowieckie;Glinojeck;06-450;Artyku³y biurowe;Urz¹dzenia;Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts;13;5;0,2;1,3
577;PL-2020-088139;œredni;22.05.2020;23.05.2020;standardowy;ma³e pude³ko;korporacja;Maria Paszczak;K02467;pó³nocno-zachodni;wielkopolskie;Krzy¿ Wielkopolski;64-761;Artyku³y biurowe;Papier;Rediform S.O.S. Phone Message Books;19,92;4;0;9,7608
594;PL-2020-088215;nieokreœlony;02.06.2020;06.06.2020;kolejowy;wielkie pud³o;ma³a firma;Alicja Pydrowska;K01378;po³udniowy;ma³opolskie;Ska³a;32-043;Technologia;Akcesoria;Memorex Micro Travel Drive 8 GB;31,2;3;0,2;9,75
599;PL-2020-088254;wysoki;01.02.2020;03.02.2020;standardowy;opakowanie;biuro;Adam Sajna;K03116;wschodni;lubelskie;£aszczów;22-650;Artyku³y biurowe;Zaopatrzenie;Acme Stainless Steel Office Snips;11,632;2;0,2;1,0178
600;PL-2020-088254;nieokreœlony;01.02.2020;03.02.2020;standardowy;ma³e pude³ko;biuro;Natalia Sa³ek;K03116;wschodni;lubelskie;£aszczów;22-650;Technologia;Telefony;Mophie Juice Pack Helium for iPhone;143,982;3;0,4;-28,7964
601;PL-2020-088259;krytyczny;19.08.2020;20.08.2020;standardowy;ma³e pude³ko;osoba fizyczna;Alicja Sarniacka;K01789;centralny;mazowieckie;Teresin;05-340;Technologia;Telefony;GE 2-Jack Phone Line Splitter;494,376;4;0,4;-115,3544
607;PL-2020-088300;wysoki;25.08.2020;27.08.2020;standardowy;ma³e pude³ko;biuro;Stefan Socha;K02577;centralny;³ódzkie;Kutno;99-300;Artyku³y biurowe;Papier;Xerox 1889;131,904;3;0,2;47,8152
621;PL-2020-088370;wysoki;06.12.2020;07.12.2020;standardowy;ma³e pude³ko;biuro;Piotr Szyler;K02015;pó³nocny;pomorskie;Sierakowice;83-340;Meble;Umeblowanie;"Seth Thomas 14"" Putty-Colored Wall Clock";88,02;3;0;27,2862
622;PL-2020-088370;wysoki;06.12.2020;08.12.2020;standardowy;opakowanie;biuro;Ma³gorzata Szymañska;K02015;pó³nocny;pomorskie;Sierakowice;83-340;Artyku³y biurowe;Segregatory;Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl;8,69;5;0,8;-14,773
628;PL-2020-088379;œredni;09.12.2020;11.12.2020;kolejowy;paleta;ma³a firma;Agnieszka Torczyñska;K01507;pó³nocny;kujawsko-pomorskie;Mrocza;89-115;Artyku³y biurowe;Urz¹dzenia;Belkin Premiere Surge Master II 8-outlet surge protector;97,16;2;0;28,1764
629;PL-2020-088379;œredni;09.12.2020;10.12.2020;kolejowy;paleta;ma³a firma;Tomasz Trela;K01507;pó³nocny;kujawsko-pomorskie;Mrocza;89-115;Artyku³y biurowe;Segregatory;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";15,24;5;0,2;5,1435
630;PL-2020-087592;œredni;07.05.2020;08.05.2020;standardowy;ma³e pude³ko;ma³a firma;Maciej Trzaskawka;K01189;centralny;³ódzkie;Sieradz;98-200;Artyku³y biurowe;Papier;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";13,23;3;0;6,0858
632;PL-2020-087833;niski;18.06.2020;20.06.2020;standardowy;ma³e pude³ko;biuro;Tomasz Ulatowski;K02668;wschodni;podlaskie;Wasilków;16-010;Technologia;Akcesoria;Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...;119,8;5;0,2;29,95
633;PL-2020-087833;krytyczny;18.06.2020;25.06.2020;standardowy;ma³e pude³ko;biuro;Marta Walkowiak;K02668;wschodni;podlaskie;Wasilków;16-010;Technologia;Telefony;Jabra SPEAK 410;300,768;4;0,2;30,0768
647;PL-2020-088419;krytyczny;04.02.2020;04.02.2020;standardowy;worek;biuro;Przemys³aw W³odarczak;K02127;po³udniowy;ma³opolskie;Zakopane;34-500;Artyku³y biurowe;£¹czniki;Staples;31,56;5;0,2;9,8625
648;PL-2020-088423;wysoki;30.09.2020;02.10.2020;ekspresowy;ma³e pude³ko;biuro;Monika Wnyk;K01244;wschodni;lubelskie;Radzyñ Podlaski;21-300;Artyku³y biurowe;Urz¹dzenia;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;30,144;2;0,2;3,0144
654;PL-2020-088434;œredni;27.05.2020;29.05.2020;standardowy;opakowanie;biuro;Natalia Wosiñska;K01002;po³udniowo-zachodni;opolskie;Kêdzierzyn-KoŸle;47-200;Technologia;Akcesoria;Sony 16GB Class 10 Micro SDHC R40 Memory Card;103,12;8;0;10,312
655;PL-2020-088434;nieokreœlony;27.05.2020;28.05.2020;standardowy;opakowanie;biuro;Kinga Wójkiewicz;K01002;po³udniowo-zachodni;opolskie;Kêdzierzyn-KoŸle;47-200;Artyku³y biurowe;Urz¹dzenia;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;113,552;2;0,2;8,5164
656;PL-2020-088434;œredni;27.05.2020;28.05.2020;standardowy;ma³e pude³ko;biuro;Tomasz Wróblewski;K01002;po³udniowo-zachodni;opolskie;Kêdzierzyn-KoŸle;47-200;Artyku³y biurowe;Segregatory;Avery Durable Poly Binders;3,318;2;0,7;-2,6544
657;PL-2020-088434;niski;27.05.2020;28.05.2020;standardowy;ma³e pude³ko;biuro;Karolina Wylega³a;K01002;po³udniowo-zachodni;opolskie;Kêdzierzyn-KoŸle;47-200;Artyku³y biurowe;Koperty;Airmail Envelopes;134,288;2;0,2;45,3222
658;PL-2020-085871;wysoki;07.12.2020;07.12.2020;standardowy;opakowanie;korporacja;Piotr Wyszkowski;K01738;wschodni;lubelskie;Parczew;21-200;Meble;Krzes³a;Global Troy Executive Leather Low-Back Tilter;701,372;2;0,3;-50,098
659;PL-2020-085871;nieokreœlony;07.12.2020;09.12.2020;standardowy;ma³e pude³ko;korporacja;Aleksandra Zarêbska;K01738;wschodni;lubelskie;Parczew;21-200;Artyku³y biurowe;Segregatory;Avery Binding System Hidden Tab Executive Style Index Sets;2,308;2;0,8;-3,462
670;PL-2020-087384;nieokreœlony;22.05.2020;22.05.2020;ekspresowy;ma³e pude³ko;korporacja;Emilia Kamiñska;K02605;pó³nocno-zachodni;zachodniopomorskie;Karlino;78-230;Meble;Umeblowanie;12-1/2 Diameter Round Wall Clock;23,976;3;0,6;-14,3856
671;PL-2020-088453;niski;22.12.2020;23.12.2020;kolejowy;paleta;osoba fizyczna;Sylwia Zarêba;K02404;centralny;³ódzkie;Burzenin;98-260;Meble;Sto³y;Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base;108,925;1;0,5;-71,8905
675;PL-2020-088462;nieokreœlony;10.03.2020;10.03.2020;standardowy;ma³e pude³ko;korporacja;Henryk D¹browska;K01079;centralny;³ódzkie;Uniejów;99-210;Artyku³y biurowe;Papier;Southworth 100% Résumé Paper, 24lb.;38,9;5;0;17,505
677;PL-2020-088471;niski;29.06.2020;30.06.2020;standardowy;opakowanie;ma³a firma;Gra¿yna Kotowski;K01924;pó³nocny;kujawsko-pomorskie;Unis³aw;86-260;Artyku³y biurowe;Urz¹dzenia;Hoover Portapower Portable Vacuum;2,688;3;0,8;-7,392
678;PL-2020-088471;wysoki;29.06.2020;30.06.2020;standardowy;worek;ma³a firma;Ryszard Jab³oñska;K01922;pó³nocny;warmiñsko-mazurskie;Janowiec Koœcielny;13-111;Technologia;Akcesoria;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack;27,816;3;0,2;4,5201
682;PL-2020-086347;nieokreœlony;08.05.2020;11.05.2020;standardowy;worek;korporacja;Halina Gazda;K03012;wschodni;podkarpackie;Tarnobrzeg;39-400;Artyku³y biurowe;Magazynowanie;Fellowes Neat Ideas Storage Cubes;64,96;2;0;2,5984
683;PL-2020-086347;wysoki;08.05.2020;09.05.2020;standardowy;opakowanie;korporacja;Ewa Kuzdak;K03012;wschodni;podkarpackie;Tarnobrzeg;39-400;Artyku³y biurowe;Magazynowanie;Advantus Rolling Storage Box;68,6;4;0;18,522
685;PL-2020-088490;niski;19.06.2020;20.06.2020;standardowy;ma³e pude³ko;korporacja;Eugeniusz W³adyko;K01545;wschodni;lubelskie;Józefów nad Wis³¹;24-340;Artyku³y biurowe;Urz¹dzenia;Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red;167,44;2;0,2;14,651
686;PL-2020-088490;krytyczny;19.06.2020;20.06.2020;standardowy;du¿e pude³ko;korporacja;Jan Za³uski;K01545;wschodni;lubelskie;Józefów nad Wis³¹;24-340;Technologia;Akcesoria;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;479,97;3;0;163,1898
687;PL-2020-087907;wysoki;03.06.2020;05.06.2020;standardowy;ma³e pude³ko;osoba fizyczna;Andrzej Piasecki;K00414;po³udniowy;ma³opolskie;Go³cza;32-075;Artyku³y biurowe;Etykiety;Avery 516;14,62;2;0;6,8714
688;PL-2020-087907;krytyczny;03.06.2020;10.06.2020;kolejowy;wielkie pud³o;osoba fizyczna;Arkadiusz Pasikowski;K00413;po³udniowo-zachodni;opolskie;Ozimek;46-040;Artyku³y biurowe;Papier;Xerox 1995;19,44;3;0;9,3312
689;PL-2020-088505;œredni;15.11.2020;16.11.2020;standardowy;œrednie pude³ko;ma³a firma;El¿bieta Sak;K00688;centralny;mazowieckie;Krzynow³oga Ma³a;06-316;Meble;Rega³y;Bush Andora Bookcase, Maple/Graphite Gray Finish;191,984;2;0,2;4,7996
690;PL-2020-088505;œredni;15.11.2020;16.11.2020;kolejowy;wielkie pud³o;ma³a firma;Piotr Aksiutin;K00688;centralny;mazowieckie;Krzynow³oga Ma³a;06-316;Meble;Umeblowanie;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;104,01;1;0;14,5614
691;PL-2020-088512;wysoki;25.03.2020;26.03.2020;standardowy;ma³e pude³ko;korporacja;Magdalena Szendryk;K00533;po³udniowy;œl¹skie;Lelów;42-235;Technologia;Telefony;Konftel 250 Conference phone - Charcoal black;284,82;1;0;74,0532
708;PL-2020-087776;wysoki;29.02.2020;29.02.2020;standardowy;ma³e pude³ko;korporacja;Ma³gorzata Chmielewska;K02592;po³udniowy;ma³opolskie;D¹browa Tarnowska;33-200;Technologia;Akcesoria;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;119,96;4;0;52,7824
