Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
376;PL-2022-087362;wysoki;06.03.2022;07.03.2022;standardowy;du¿e pude³ko;korporacja;Piotr Wyszkowski;K00506;centralny;mazowieckie;Siedlce;08-119;Technologia;Akcesoria;Microsoft Natural Keyboard Elite;479,04;10;0,2;-29,94
382;PL-2022-087394;nieokreœlony;08.09.2022;08.09.2022;standardowy;du¿e pude³ko;korporacja;Jadwiga Bilecka;K00301;wschodni;lubelskie;Wola Uhruska;22-230;Artyku³y biurowe;Papier;Southworth Structures Collection;50,96;7;0;25,48
383;PL-2022-087394;niski;08.09.2022;09.09.2022;kolejowy;wielkie pud³o;korporacja;Robert Bobekowski;K00301;wschodni;lubelskie;Wola Uhruska;22-230;Artyku³y biurowe;Segregatory;"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""";49,536;3;0,2;17,3376
385;PL-2022-087416;œredni;16.03.2022;17.03.2022;standardowy;ma³e pude³ko;korporacja;Rafa³ Brobek;K00059;wschodni;œwiêtokrzyskie;Kazimierza Wielka;28-500;Meble;Sto³y;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;375,4575;3;0,45;-157,0095
386;PL-2022-086296;wysoki;07.05.2022;07.05.2022;standardowy;ma³e pude³ko;biuro;Boles³aw Bryñski;K02900;pó³nocny;kujawsko-pomorskie;Waganiec;87-731;Technologia;Akcesoria;Logitech Media Keyboard K200;83,976;3;0,2;-1,0497
387;PL-2022-086296;wysoki;07.05.2022;09.05.2022;standardowy;ma³e pude³ko;biuro;Edward ¯eligowski;K02900;pó³nocny;kujawsko-pomorskie;Waganiec;87-731;Technologia;Maszyny;Lexmark MarkNet N8150 Wireless Print Server;482,34;4;0,7;-337,638
392;PL-2022-087434;krytyczny;14.04.2022;16.04.2022;standardowy;ma³e pude³ko;ma³a firma;Danuta Balcerska;K02799;wschodni;podlaskie;Milejczyce;17-330;Technologia;Telefony;Nortel Meridian M3904 Professional Digital phone;246,384;2;0,2;27,7182
395;PL-2022-087450;œredni;09.06.2022;12.06.2022;standardowy;ma³e pude³ko;osoba fizyczna;Aleksandra Bartkowiak;K01904;wschodni;podkarpackie;Tarnowiec;38-204;Artyku³y biurowe;Segregatory;Tuf-Vin Binders;75,792;3;0,2;25,5798
396;PL-2022-087450;niski;09.06.2022;11.06.2022;standardowy;ma³e pude³ko;osoba fizyczna;Maria Bartol;K01904;wschodni;podkarpackie;Tarnowiec;38-204;Artyku³y biurowe;Magazynowanie;2300 Heavy-Duty Transfer File Systems by Perma;49,96;2;0;9,4924
403;PL-2022-087443;œredni;15.09.2022;16.09.2022;standardowy;ma³e pude³ko;ma³a firma;Anna Borysiak;K03228;pó³nocno-zachodni;wielkopolskie;KoŸminek;62-840;Artyku³y biurowe;Papier;Xerox 1974;9,568;2;0,2;3,4684
404;PL-2022-087443;nieokreœlony;15.09.2022;17.09.2022;standardowy;ma³e pude³ko;ma³a firma;Kinga Brauza;K03229;po³udniowy;œl¹skie;Wielowieœ;44-187;Artyku³y biurowe;Sztuka;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;39,072;6;0,2;9,768
405;PL-2022-086717;niski;07.09.2022;09.09.2022;ekspresowy;ma³e pude³ko;biuro;Milena Bresiñska;K01445;wschodni;podkarpackie;Zarszyn;38-530;Artyku³y biurowe;Urz¹dzenia;Staple holder;35,91;3;0;9,6957
412;PL-2022-087510;krytyczny;11.07.2022;13.07.2022;kolejowy;paleta;osoba fizyczna;Beata Burakowska;K02643;centralny;mazowieckie;Stromiec;26-804;Artyku³y biurowe;Papier;Xerox 1908;55,98;1;0;27,4302
413;PL-2022-087510;nieokreœlony;11.07.2022;12.07.2022;standardowy;worek;osoba fizyczna;Teresa Cegielska;K02643;centralny;mazowieckie;Stromiec;26-804;Meble;Rega³y;O'Sullivan 4-Shelf Bookcase in Odessa Pine;1336,829;13;0,15;31,4548
414;PL-2022-087510;œredni;11.07.2022;11.07.2022;standardowy;worek;osoba fizyczna;Joanna Chmielewska;K02643;centralny;mazowieckie;Stromiec;26-804;Meble;Krzes³a;Novimex High-Tech Fabric Mesh Task Chair;113,568;2;0,2;-18,4548
415;PL-2022-087510;krytyczny;11.07.2022;12.07.2022;standardowy;ma³e pude³ko;osoba fizyczna;Katarzyna Chojnacka;K02643;centralny;mazowieckie;Stromiec;26-804;Artyku³y biurowe;Papier;Xerox 191;139,86;7;0;65,7342
420;PL-2022-087517;niski;07.03.2022;08.03.2022;standardowy;ma³e pude³ko;osoba fizyczna;Katarzyna Ciupka;K02948;pó³nocno-zachodni;zachodniopomorskie;Osina;72-100;Artyku³y biurowe;Sztuka;American Pencil;9,32;4;0;2,7028
421;PL-2022-087517;niski;07.03.2022;08.03.2022;standardowy;opakowanie;osoba fizyczna;£ukasz Cudo;K02948;pó³nocno-zachodni;zachodniopomorskie;Osina;72-100;Artyku³y biurowe;Koperty;White Envelopes, White Envelopes with Clear Poly Window;15,25;1;0;7,015
424;PL-2022-087528;krytyczny;03.08.2022;05.08.2022;kolejowy;wielkie pud³o;ma³a firma;Malwina Czechowska;K00762;po³udniowy;ma³opolskie;Olkusz;32-300;Artyku³y biurowe;Magazynowanie;Crate-A-Files;32,7;3;0;8,502
426;PL-2022-087550;niski;23.10.2022;24.10.2022;standardowy;worek;ma³a firma;Malwina Czeszewska;K03396;pó³nocny;kujawsko-pomorskie;Lubraniec;87-890;Meble;Umeblowanie;Coloredge Poster Frame;28,4;2;0;11,076
452;PL-2022-087699;nieokreœlony;28.08.2022;30.08.2022;standardowy;ma³e pude³ko;korporacja;Anna Hofmann;K02300;po³udniowo-zachodni;dolnoœl¹skie;Strzelin;57-100;Artyku³y biurowe;Sztuka;Newell 342;9,84;3;0;2,8536
453;PL-2022-087708;œredni;16.08.2022;18.08.2022;standardowy;ma³e pude³ko;ma³a firma;Ilona Huryszewska;K00417;pó³nocno-zachodni;wielkopolskie;Skoki;62-085;Technologia;Telefony;Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S;35,12;4;0;9,1312
461;PL-2022-087083;niski;06.09.2022;07.09.2022;standardowy;ma³e pude³ko;biuro;Pawe³ Janowski;K01471;pó³nocno-zachodni;wielkopolskie;K³ecko;62-270;Technologia;Akcesoria;Logitech G700s Rechargeable Gaming Mouse;899,91;9;0;377,9622
462;PL-2022-087083;krytyczny;06.09.2022;08.09.2022;standardowy;ma³e pude³ko;biuro;Pawe³ Jarmulewicz;K01471;pó³nocno-zachodni;wielkopolskie;K³ecko;62-270;Artyku³y biurowe;Segregatory;Acco D-Ring Binder w/DublLock;51,312;3;0,2;18,6006
463;PL-2022-087734;wysoki;02.08.2022;05.08.2022;standardowy;opakowanie;osoba fizyczna;Pawe³ Jarmu¿kiewicz;K00744;centralny;³ódzkie;Z³oczew;98-270;Meble;Umeblowanie;Eldon Wave Desk Accessories;23,56;5;0,2;7,068
464;PL-2022-087734;nieokreœlony;02.08.2022;04.08.2022;standardowy;ma³e pude³ko;osoba fizyczna;Karolina Jarzyniewska;K00744;centralny;³ódzkie;Z³oczew;98-270;Meble;Sto³y;Bush Advantage Collection Racetrack Conference Table;1272,63;6;0,5;-814,4832
465;PL-2022-087734;œredni;02.08.2022;03.08.2022;ekspresowy;ma³e pude³ko;osoba fizyczna;Marta Jaworska;K00744;centralny;³ódzkie;Z³oczew;98-270;Artyku³y biurowe;Segregatory;Poly Designer Cover & Back;28,485;5;0,7;-20,889
476;PL-2022-087783;wysoki;25.10.2022;25.10.2022;standardowy;worek;korporacja;Magdalena Kalecka;K02591;po³udniowo-zachodni;dolnoœl¹skie;Wleñ;59-610;Artyku³y biurowe;Papier;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";62,65;7;0;28,819
485;PL-2022-086496;wysoki;25.01.2022;26.01.2022;standardowy;opakowanie;ma³a firma;Sylwia Karpiñska;K03165;wschodni;podlaskie;Filipów;16-424;Artyku³y biurowe;Etykiety;Alphabetical Labels for Top Tab Filing;29,6;2;0;14,8
486;PL-2022-086496;wysoki;25.01.2022;26.01.2022;standardowy;ma³e pude³ko;ma³a firma;Marianna Karwacka;K03166;pó³nocno-zachodni;wielkopolskie;Szamotu³y;64-500;Meble;Rega³y;O'Sullivan Living Dimensions 2-Shelf Bookcases;514,165;5;0,15;-30,245
487;PL-2022-086496;krytyczny;25.01.2022;27.01.2022;standardowy;ma³e pude³ko;ma³a firma;Ma³gorzata Kempa;K03166;pó³nocno-zachodni;wielkopolskie;Szamotu³y;64-500;Technologia;Telefony;iHome FM Clock Radio with Lightning Dock;279,96;5;0,2;17,4975
488;PL-2022-087103;krytyczny;01.05.2022;10.05.2022;kolejowy;wielkie pud³o;korporacja;Dorota Kêsy;K03162;wschodni;podkarpackie;Miejsce Piastowe;38-430;Technologia;Telefony;Apple iPhone 5S;2735,952;6;0,2;341,994
498;PL-2022-087843;niski;08.02.2022;08.02.2022;standardowy;ma³e pude³ko;korporacja;Izabela Kotecka;K01571;po³udniowy;ma³opolskie;Rytro;33-343;Meble;Umeblowanie;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";255,76;4;0;81,8432
499;PL-2022-087843;niski;08.02.2022;08.02.2022;standardowy;ma³e pude³ko;korporacja;Barbara Kowalczyk;K01571;po³udniowy;ma³opolskie;Rytro;33-343;Meble;Krzes³a;DMI Arturo Collection Mission-style Design Wood Chair;241,568;2;0,2;18,1176
520;PL-2022-086919;œredni;11.03.2022;13.03.2022;ekspresowy;œrednie pude³ko;biuro;Magdalena Lotka;K01180;wschodni;œwiêtokrzyskie;Gnojno;28-114;Technologia;Akcesoria;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack;18,392;1;0,2;5,2877
521;PL-2022-086919;wysoki;11.03.2022;13.03.2022;standardowy;ma³e pude³ko;biuro;£ukasz Ludwiczak;K01180;wschodni;œwiêtokrzyskie;Gnojno;28-114;Artyku³y biurowe;Magazynowanie;Carina Double Wide Media Storage Towers in Natural & Black;129,568;2;0,2;-25,9136
528;PL-2022-087929;nieokreœlony;20.09.2022;20.09.2022;standardowy;ma³e pude³ko;biuro;Aldona Majewska;K02543;wschodni;lubelskie;Pu³awy;24-100;Meble;Umeblowanie;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;45,696;3;0,2;5,1408
529;PL-2022-087929;wysoki;20.09.2022;22.09.2022;standardowy;ma³e pude³ko;biuro;Marta Majsnerowska;K02543;wschodni;lubelskie;Pu³awy;24-100;Artyku³y biurowe;Magazynowanie;Eldon Gobal File Keepers;36,336;3;0,2;-7,2672
530;PL-2022-085855;nieokreœlony;13.03.2022;15.03.2022;kolejowy;paleta;korporacja;Natalia Ma³ecka;K03145;po³udniowy;œl¹skie;Szczyrk;43-370;Artyku³y biurowe;Zaopatrzenie;Martin Yale Chadless Opener Electric Letter Opener;666,248;1;0,2;-149,9058
531;PL-2022-085855;œredni;13.03.2022;20.03.2022;ekspresowy;ma³e pude³ko;korporacja;Justyna Mamset;K03145;po³udniowy;œl¹skie;Szczyrk;43-370;Artyku³y biurowe;Koperty;White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;52,512;6;0,2;19,692
542;PL-2022-086470;nieokreœlony;31.10.2022;02.11.2022;standardowy;ma³e pude³ko;osoba fizyczna;Marcin Michalak;K02561;pó³nocno-zachodni;zachodniopomorskie;Golczewo;72-410;Technologia;Telefony;LG Electronics Tone+ HBS-730 Bluetooth Headset;380,864;8;0,2;38,0864
556;PL-2022-013284;krytyczny;14.08.2022;15.08.2022;standardowy;ma³e pude³ko;osoba fizyczna;Joanna Nobik;K02403;centralny;³ódzkie;£ódŸ;90-147;Artyku³y biurowe;Sztuka;Zebra Zazzle Fluorescent Highlighters;19,456;4;0,2;3,4048
561;PL-2022-087998;niski;31.01.2022;05.02.2022;standardowy;worek;biuro;Katarzyna Okoñska;K01606;wschodni;podkarpackie;Korczyna;38-420;Artyku³y biurowe;Segregatory;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;84,056;7;0,2;27,3182
563;PL-2022-088057;krytyczny;04.06.2022;06.06.2022;standardowy;opakowanie;osoba fizyczna;Micha³ Olejnik;K00215;pó³nocny;kujawsko-pomorskie;Piotrków Kujawski;88-230;Meble;Umeblowanie;Advantus Panel Wall Acrylic Frame;13,128;3;0,2;3,7743
565;PL-2022-088074;nieokreœlony;25.12.2022;29.12.2022;standardowy;ma³e pude³ko;osoba fizyczna;Katarzyna Osika;K02752;centralny;mazowieckie;Rzewnie;06-225;Artyku³y biurowe;Etykiety;Avery 509;2,61;1;0;1,2006
566;PL-2022-088081;niski;12.04.2022;12.04.2022;standardowy;opakowanie;osoba fizyczna;Kamila Owczarzak;K00055;centralny;mazowieckie;Grodzisk Mazowiecki;05-825;Technologia;Telefony;Cisco SPA301;374,376;3;0,2;46,797
567;PL-2022-013284;œredni;14.08.2022;15.08.2022;standardowy;ma³e pude³ko;osoba fizyczna;Monika Owczarzak;K02403;centralny;³ódzkie;£ódŸ;90-147;Artyku³y biurowe;Papier;Personal Creations Ink Jet Cards and Labels;91,84;8;0;45,0016
568;PL-2022-088081;niski;12.04.2022;16.04.2022;ekspresowy;du¿e pude³ko;osoba fizyczna;Pawe³ Owczarzak;K00055;centralny;mazowieckie;Grodzisk Mazowiecki;05-825;Artyku³y biurowe;Segregatory;GBC White Gloss Covers, Plain Front;81,088;7;0,2;27,3672
569;PL-2022-088090;œredni;10.10.2022;12.10.2022;standardowy;ma³e pude³ko;ma³a firma;Piotr Owczarzak;K00443;pó³nocny;kujawsko-pomorskie;Nowe;86-170;Artyku³y biurowe;Papier;Xerox 222;19,44;3;0;9,3312
572;PL-2021-087252;niski;02.01.2022;02.01.2022;kolejowy;paleta;biuro;Emilia Ozimska;K01747;pó³nocny;pomorskie;Kartuzy;83-300;Artyku³y biurowe;£¹czniki;OIC Bulk Pack Metal Binder Clips;13,96;4;0;6,4216
573;PL-2021-087252;niski;02.01.2022;03.01.2022;ekspresowy;worek;biuro;Alicja O¿arowska;K01747;pó³nocny;pomorskie;Kartuzy;83-300;Artyku³y biurowe;Segregatory;Storex Dura Pro Binders;33,264;7;0,2;11,2266
574;PL-2022-088125;wysoki;04.11.2022;05.11.2022;standardowy;ma³e pude³ko;osoba fizyczna;Halina O¿arowska;K02727;wschodni;podkarpackie;Nowa Dêba;39-460;Technologia;Telefony;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;14,85;3;0;4,0095
576;PL-2022-087669;œredni;20.11.2022;27.11.2022;kolejowy;wielkie pud³o;korporacja;Magdalena Paszczak;K00023;wschodni;œwiêtokrzyskie;Miedziana Góra;26-085;Artyku³y biurowe;Papier;Personal Creations Ink Jet Cards and Labels;160,72;14;0;78,7528
579;PL-2022-088162;niski;17.09.2022;19.09.2022;standardowy;ma³e pude³ko;biuro;Micha³ Pawlak;K02907;pó³nocno-zachodni;wielkopolskie;Mikstat;63-510;Artyku³y biurowe;Magazynowanie;Trav-L-File Heavy-Duty Shuttle II, Black;69,712;2;0,2;8,714
580;PL-2022-088162;wysoki;17.09.2022;17.09.2022;standardowy;ma³e pude³ko;biuro;Marta Pertek;K02907;pó³nocno-zachodni;wielkopolskie;Mikstat;63-510;Meble;Umeblowanie;"Contract Clock, 14"", Brown";8,792;1;0,6;-5,7148
581;PL-2022-088171;œredni;24.08.2022;24.08.2022;standardowy;ma³e pude³ko;korporacja;Piotr Perz;K02289;pó³nocno-zachodni;wielkopolskie;Kórnik;62-035;Artyku³y biurowe;Zaopatrzenie;Martin-Yale Premier Letter Opener;51,52;4;0;1,5456
582;PL-2022-088171;krytyczny;24.08.2022;25.08.2022;standardowy;worek;korporacja;Renata Piotrowska;K02289;pó³nocno-zachodni;wielkopolskie;Kórnik;62-035;Technologia;Telefony;GE 30524EE4;470,376;3;0,2;52,9173
608;PL-2022-088318;niski;27.10.2022;29.10.2022;standardowy;worek;biuro;Kinga Stanis³awska;K01386;centralny;mazowieckie;Brañszczyk;07-221;Artyku³y biurowe;Segregatory;Angle-D Ring Binders;3,282;2;0,7;-2,6256
611;PL-2022-088325;nieokreœlony;04.05.2022;05.05.2022;standardowy;ma³e pude³ko;ma³a firma;Maria Strasz;K02499;wschodni;lubelskie;£ukowa;23-412;Technologia;Telefony;Nortel Meridian M3904 Professional Digital phone;369,576;3;0,2;41,5773
616;PL-2022-088218;œredni;24.09.2022;27.09.2022;standardowy;ma³e pude³ko;biuro;Andrzej Szmyt;K01378;po³udniowy;ma³opolskie;Ska³a;32-043;Artyku³y biurowe;Segregatory;Prestige Round Ring Binders;3,648;2;0,7;-2,7968
617;PL-2022-088218;nieokreœlony;24.09.2022;24.09.2022;standardowy;œrednie pude³ko;biuro;¯aneta Szofer;K01377;centralny;³ódzkie;Burzenin;98-260;Meble;Umeblowanie;DAX Metal Frame, Desktop, Stepped-Edge;40,48;2;0;15,7872
618;PL-2022-088358;wysoki;25.10.2022;26.10.2022;ekspresowy;ma³e pude³ko;korporacja;Natalia Szulc;K02088;po³udniowo-zachodni;dolnoœl¹skie;Pieszyce;58-250;Meble;Umeblowanie;DAX Value U-Channel Document Frames, Easel Back;9,94;2;0;3,0814
636;PL-2022-088400;œredni;29.05.2022;31.05.2022;ekspresowy;ma³e pude³ko;biuro;Agnieszka Wendland;K01015;po³udniowy;ma³opolskie;Alwernia;32-566;Meble;Krzes³a;Office Star - Mesh Screen back chair with Vinyl seat;392,94;3;0;43,2234
637;PL-2022-088400;nieokreœlony;29.05.2022;31.05.2022;kolejowy;paleta;biuro;Anna Weso³owska;K01015;po³udniowy;ma³opolskie;Alwernia;32-566;Artyku³y biurowe;Segregatory;Premium Transparent Presentation Covers by GBC;18,882;3;0,7;-13,8468
639;PL-2022-086857;niski;04.06.2022;09.06.2022;standardowy;ma³e pude³ko;korporacja;Zofia Wiatrowska;K01852;po³udniowy;ma³opolskie;Andrychów;34-120;Meble;Umeblowanie;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;1049,2;5;0;272,792
640;PL-2022-086857;nieokreœlony;04.06.2022;09.06.2022;standardowy;œrednie pude³ko;korporacja;Beata Wieczorek;K01856;po³udniowy;œl¹skie;Irz¹dze;42-446;Artyku³y biurowe;Segregatory;Wilson Jones Turn Tabs Binder Tool for Ring Binders;15,424;4;0,2;5,0128
641;PL-2022-086857;niski;04.06.2022;04.06.2022;kolejowy;paleta;korporacja;Katarzyna Wieczorek;K01858;pó³nocno-zachodni;lubuskie;S³ubice;69-100;Meble;Umeblowanie;Eldon 200 Class Desk Accessories;18,84;3;0;6,0288
642;PL-2022-086247;niski;07.10.2022;07.10.2022;standardowy;ma³e pude³ko;ma³a firma;Agnieszka Œwierc;K03274;centralny;mazowieckie;Zwoleñ;09-500;Artyku³y biurowe;Magazynowanie;Economy Rollaway Files;330,4;2;0;85,904
643;PL-2022-086247;niski;07.10.2022;08.10.2022;standardowy;ma³e pude³ko;ma³a firma;Piotr Witek;K03274;centralny;mazowieckie;Zwoleñ;09-500;Artyku³y biurowe;Etykiety;Avery 480;26,25;7;0;12,6
644;PL-2022-088415;œredni;11.12.2022;13.12.2022;standardowy;ma³e pude³ko;korporacja;Aleksandra W³odarczak;K01273;pó³nocny;pomorskie;Subkowy;83-110;Technologia;Akcesoria;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;132,52;4;0;54,3332
645;PL-2022-088415;niski;11.12.2022;13.12.2022;ekspresowy;ma³e pude³ko;korporacja;Bartosz W³odarczak;K01275;wschodni;podlaskie;£om¿a;18-400;Artyku³y biurowe;Papier;Xerox 1993;6,48;1;0;3,1752
646;PL-2022-086660;wysoki;18.01.2022;19.01.2022;standardowy;worek;ma³a firma;Maciej W³odarczak;K02380;wschodni;lubelskie;Œwidnik;21-040;Artyku³y biurowe;Urz¹dzenia;Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red;209,3;2;0;56,511
661;PL-2022-086911;wysoki;18.09.2022;20.09.2022;standardowy;du¿e pude³ko;korporacja;Arkadiusz Zaworski;K03153;po³udniowy;œl¹skie;Lyski;44-295;Artyku³y biurowe;Magazynowanie;Space Solutions Commercial Steel Shelving;724,08;14;0,2;-135,765
662;PL-2022-086911;œredni;18.09.2022;20.09.2022;ekspresowy;ma³e pude³ko;korporacja;Magdalena Zieliñska;K03153;po³udniowy;œl¹skie;Lyski;44-295;Meble;Sto³y;Hon Racetrack Conference Tables;918,785;5;0,3;-118,1295
667;PL-2022-088451;nieokreœlony;27.04.2022;27.04.2022;standardowy;ma³e pude³ko;osoba fizyczna;Krzysztof Pomorski;K03062;pó³nocno-zachodni;wielkopolskie;Koœcian;64-000;Artyku³y biurowe;Papier;Easy-staple paper;85,056;3;0,2;28,7064
668;PL-2022-088451;nieokreœlony;27.04.2022;29.04.2022;standardowy;ma³e pude³ko;osoba fizyczna;Marcin ¯ytczak;K03062;pó³nocno-zachodni;wielkopolskie;Koœcian;64-000;Technologia;Telefony;ClearOne Communications CHAT 70 OC Speaker Phone;381,576;3;0,2;28,6182
669;PL-2022-088451;krytyczny;27.04.2022;28.04.2022;standardowy;worek;osoba fizyczna;Justyna Hebda;K03062;pó³nocno-zachodni;wielkopolskie;Koœcian;64-000;Meble;Umeblowanie;Master Giant Foot Doorstop, Safety Yellow;30,36;5;0,2;8,7285
672;PL-2022-087820;œredni;20.08.2022;20.08.2022;standardowy;du¿e pude³ko;ma³a firma;Kamil Kondrat;K00695;centralny;mazowieckie;Stanis³awów;05-304;Artyku³y biurowe;Papier;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";36,352;8;0,2;11,36
673;PL-2022-087820;wysoki;20.08.2022;22.08.2022;standardowy;ma³e pude³ko;ma³a firma;Karina Najderek;K00693;pó³nocno-zachodni;zachodniopomorskie;Bia³ogard;78-200;Artyku³y biurowe;Sztuka;Newell 331;19,56;5;0,2;1,7115
674;PL-2022-087820;krytyczny;20.08.2022;21.08.2022;ekspresowy;ma³e pude³ko;ma³a firma;Patryk Susfa³;K00693;pó³nocno-zachodni;zachodniopomorskie;Bia³ogard;78-200;Artyku³y biurowe;Urz¹dzenia;Kensington 6 Outlet Guardian Standard Surge Protector;61,44;3;0;16,5888
679;PL-2022-088478;nieokreœlony;28.03.2022;30.03.2022;standardowy;opakowanie;biuro;Tomasz Naranowicz;K00670;pó³nocny;kujawsko-pomorskie;Warlubie;86-160;Meble;Umeblowanie;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";82,524;3;0,6;-41,262
680;PL-2022-088478;wysoki;28.03.2022;29.03.2022;kolejowy;paleta;biuro;Krzysztof Kowalczyk;K00670;pó³nocny;kujawsko-pomorskie;Warlubie;86-160;Artyku³y biurowe;Segregatory;Ibico Hi-Tech Manual Binding System;182,994;3;0,8;-320,2395
681;PL-2022-088485;wysoki;25.03.2022;27.03.2022;standardowy;opakowanie;korporacja;Andrzej Krajewski;K00426;wschodni;podkarpackie;Stalowa Wola;37-450;Artyku³y biurowe;Segregatory;Avery Hanging File Binders;14,352;3;0,2;4,6644
692;PL-2022-087055;wysoki;08.10.2022;10.10.2022;standardowy;ma³e pude³ko;korporacja;Beata Napieracz;K02998;centralny;³ódzkie;Dzia³oszyn;98-355;Artyku³y biurowe;Magazynowanie;Recycled Eldon Regeneration Jumbo File;36,84;3;0;10,3152
693;PL-2022-086748;nieokreœlony;14.05.2022;16.05.2022;standardowy;ma³e pude³ko;osoba fizyczna;Andrzej Chmielewski;K01458;po³udniowo-zachodni;opolskie;Œwierczów;46-100;Technologia;Akcesoria;Imation Bio 8GB USB Flash Drive Imation Corp;166,24;1;0;24,936
694;PL-2022-086748;nieokreœlony;14.05.2022;14.05.2022;ekspresowy;worek;osoba fizyczna;Karina Kowalski;K01458;po³udniowo-zachodni;opolskie;Œwierczów;46-100;Artyku³y biurowe;Papier;Xerox 1977;33,4;5;0;16,032
695;PL-2022-086748;wysoki;14.05.2022;17.05.2022;standardowy;worek;osoba fizyczna;Arleta Jaromin;K01458;po³udniowo-zachodni;opolskie;Œwierczów;46-100;Artyku³y biurowe;Sztuka;Boston School Pro Electric Pencil Sharpener, 1670;198,272;8;0,2;17,3488
697;PL-2022-086394;niski;04.07.2022;05.07.2022;standardowy;ma³e pude³ko;korporacja;Rafa³ Jaremij;K00393;wschodni;lubelskie;¯ó³kiewka;22-335;Artyku³y biurowe;Koperty;Jet-Pak Recycled Peel 'N' Seal Padded Mailers;200,984;7;0,2;62,8075
698;PL-2022-086786;wysoki;22.08.2022;23.08.2022;standardowy;ma³e pude³ko;osoba fizyczna;Magdalena Tokarz;K01115;po³udniowo-zachodni;dolnoœl¹skie;Nowa Ruda;57-401;Artyku³y biurowe;Etykiety;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;97,696;4;0,2;31,7512
699;PL-2022-086786;wysoki;22.08.2022;25.08.2022;standardowy;ma³e pude³ko;osoba fizyczna;Marcin Torcz;K01116;po³udniowo-zachodni;dolnoœl¹skie;Oleœnica;56-400;Artyku³y biurowe;Sztuka;Binney & Smith Crayola Metallic Crayons, 16-Color Pack;2,696;1;0,2;0,8088
700;PL-2022-086786;wysoki;22.08.2022;23.08.2022;standardowy;opakowanie;osoba fizyczna;W³adys³awa Borowski;K01116;po³udniowo-zachodni;dolnoœl¹skie;Oleœnica;56-400;Artyku³y biurowe;Segregatory;GBC Linen Binding Covers;18,588;2;0,7;-13,6312
701;PL-2022-086786;nieokreœlony;22.08.2022;24.08.2022;standardowy;ma³e pude³ko;osoba fizyczna;Sabina Posadowski;K01116;po³udniowo-zachodni;dolnoœl¹skie;Oleœnica;56-400;Artyku³y biurowe;Segregatory;Wilson Jones Custom Binder Spines & Labels;4,896;3;0,7;-3,4272
702;PL-2022-088376;niski;04.07.2022;08.07.2022;standardowy;opakowanie;biuro;Krzysztof Grzebielucha;K01011;wschodni;podlaskie;Przytu³y;18-420;Meble;Umeblowanie;Eldon 200 Class Desk Accessories, Burgundy;15,072;3;0,2;4,1448
707;PL-2022-088537;krytyczny;11.02.2022;15.02.2022;standardowy;ma³e pude³ko;ma³a firma;Olga Staniak;K00138;po³udniowo-zachodni;dolnoœl¹skie;Kondratowice;57-150;Technologia;Akcesoria;SanDisk Cruzer 32 GB USB Flash Drive;15,216;1;0,2;2,2824
