Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
399;PL-2019-087357;niski;20.10.2019;22.10.2019;ekspresowy;ma³e pude³ko;korporacja;Arkadiusz Boczek;K00507;pó³nocno-zachodni;zachodniopomorskie;Chojna;74-500;Artyku³y biurowe;Magazynowanie;Super Decoflex Portable Personal File;35,952;3;0,2;3,5952
400;PL-2019-087357;wysoki;20.10.2019;21.10.2019;standardowy;ma³e pude³ko;korporacja;Krystian Borowczyk;K00507;pó³nocno-zachodni;zachodniopomorskie;Chojna;74-500;Meble;Rega³y;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;2396,2656;4;0,32;-317,1528
401;PL-2019-087357;nieokreœlony;20.10.2019;23.10.2019;standardowy;œrednie pude³ko;korporacja;Krystian Borowiak;K00508;pó³nocny;pomorskie;Czarna Woda;83-262;Artyku³y biurowe;Magazynowanie;"Contico 72""H Heavy-Duty Storage System";131,136;4;0,2;-32,784
402;PL-2019-085865;wysoki;30.03.2019;30.03.2019;standardowy;ma³e pude³ko;korporacja;Marzena Borowska;K01738;wschodni;lubelskie;Parczew;21-200;Technologia;Akcesoria;Sony 64GB Class 10 Micro SDHC R40 Memory Card;57,584;2;0,2;0,7198
407;PL-2019-087473;wysoki;04.06.2019;06.06.2019;kolejowy;wielkie pud³o;korporacja;Anna Bryzik;K03374;pó³nocny;kujawsko-pomorskie;Lubicz;87-162;Technologia;Kopiarki;Sharp AL-1530CS Digital Copier;1199,976;3;0,2;434,9913
416;PL-2019-087474;œredni;01.07.2019;02.07.2019;standardowy;ma³e pude³ko;biuro;Eliza Cicha;K03374;pó³nocny;kujawsko-pomorskie;Lubicz;87-162;Meble;Krzes³a;Global Deluxe Office Fabric Chairs;307,136;4;0,2;26,8744
417;PL-2019-087474;wysoki;01.07.2019;03.07.2019;standardowy;ma³e pude³ko;biuro;Maria Cicha;K03374;pó³nocny;kujawsko-pomorskie;Lubicz;87-162;Artyku³y biurowe;Sztuka;Bulldog Vacuum Base Pencil Sharpener;95,92;8;0;25,8984
418;PL-2019-087474;wysoki;01.07.2019;03.07.2019;standardowy;opakowanie;biuro;Ewelina Cieœlik;K03374;pó³nocny;kujawsko-pomorskie;Lubicz;87-162;Meble;Krzes³a;Bevis Steel Folding Chairs;383,8;5;0,2;38,38
441;PL-2019-086591;nieokreœlony;18.01.2019;20.01.2019;standardowy;œrednie pude³ko;osoba fizyczna;Iwona Furmaniuk;K02924;centralny;mazowieckie;Klembów;05-205;Meble;Umeblowanie;Aluminum Document Frame;12,22;1;0;3,666
442;PL-2019-086591;œredni;18.01.2019;20.01.2019;standardowy;worek;osoba fizyczna;Katarzyna Furmaniuk;K02924;centralny;mazowieckie;Klembów;05-205;Artyku³y biurowe;Magazynowanie;Fellowes Bankers Box Staxonsteel Drawer File/Stacking System;194,94;3;0;23,3928
443;PL-2019-086867;wysoki;13.03.2019;14.03.2019;standardowy;ma³e pude³ko;korporacja;Karolina Ga³šzka;K00796;centralny;mazowieckie;Ciepielów;27-310;Artyku³y biurowe;Magazynowanie;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;70,95;3;0;20,5755
445;PL-2019-086190;niski;23.08.2019;23.08.2019;kolejowy;paleta;korporacja;Joanna Gierczyñska;K00555;wschodni;podkarpackie;Narol;37-610;Meble;Krzes³a;Office Star - Ergonomically Designed Knee Chair;242,94;3;0;29,1528
450;PL-2019-087676;niski;07.03.2019;08.03.2019;standardowy;œrednie pude³ko;biuro;Marta Guzy;K02696;po³udniowy;œl¹skie;Radzionków;41-922;Artyku³y biurowe;Sztuka;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;263,88;6;0;71,2476
457;PL-2019-087554;krytyczny;22.03.2019;24.03.2019;standardowy;ma³e pude³ko;korporacja;Mariusz Ja³ukowicz;K02794;po³udniowo-zachodni;dolnoœl¹skie;Legnickie Pole;59-241;Meble;Krzes³a;Global Geo Office Task Chair, Gray;129,568;2;0,2;-24,294
490;PL-2019-087823;œredni;10.04.2019;14.04.2019;standardowy;opakowanie;osoba fizyczna;Paulina K³ossowska;K01614;wschodni;lubelskie;Uchanie;22-510;Technologia;Akcesoria;Logitech M510 Wireless Mouse;63,984;2;0,2;10,3974
491;PL-2019-087135;nieokreœlony;22.05.2019;23.05.2019;ekspresowy;ma³e pude³ko;ma³a firma;Mateusz Kociemba;K00922;centralny;mazowieckie;Wo³omin;05-200;Artyku³y biurowe;Sztuka;Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener;70,368;2;0,2;6,1572
496;PL-2019-087831;krytyczny;04.04.2019;06.04.2019;standardowy;ma³e pude³ko;biuro;Renata Kosicka;K02667;pó³nocny;pomorskie;Brusy;89-632;Artyku³y biurowe;Koperty;Strathmore #10 Envelopes, Ultimate White;105,42;2;0;51,6558
497;PL-2019-087831;niski;04.04.2019;06.04.2019;ekspresowy;ma³e pude³ko;biuro;Joanna Kostrzewa;K02667;pó³nocny;pomorskie;Brusy;89-632;Artyku³y biurowe;Segregatory;Clear Mylar Reinforcing Strips;119,616;8;0,2;40,3704
500;PL-2019-087846;krytyczny;19.04.2019;20.04.2019;standardowy;ma³e pude³ko;ma³a firma;£ukasz Krakowski;K01041;po³udniowo-zachodni;opolskie;Wo³czyn;46-250;Meble;Umeblowanie;Deflect-O Glasstique Clear Desk Accessories;69,3;9;0;22,869
501;PL-2019-087846;nieokreœlony;19.04.2019;19.04.2019;standardowy;ma³e pude³ko;ma³a firma;Natalia Krawczyk;K01041;po³udniowo-zachodni;opolskie;Wo³czyn;46-250;Artyku³y biurowe;Segregatory;Vinyl Sectional Post Binders;22,62;2;0,7;-15,08
505;PL-2019-087570;nieokreœlony;20.08.2019;21.08.2019;standardowy;ma³e pude³ko;biuro;Barbara Królik;K02141;po³udniowo-zachodni;dolnoœl¹skie;Kotla;67-210;Artyku³y biurowe;Papier;White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11;32,792;1;0,2;11,8871
506;PL-2019-087570;niski;20.08.2019;22.08.2019;kolejowy;paleta;biuro;Paulina Kruk;K02141;po³udniowo-zachodni;dolnoœl¹skie;Kotla;67-210;Artyku³y biurowe;Segregatory;Avery Durable Slant Ring Binders, No Labels;15,92;5;0,2;5,373
507;PL-2019-087570;krytyczny;20.08.2019;21.08.2019;ekspresowy;opakowanie;biuro;Pawe³ Kruk;K02141;po³udniowo-zachodni;dolnoœl¹skie;Kotla;67-210;Artyku³y biurowe;Sztuka;Rogers Handheld Barrel Pencil Sharpener;2,74;1;0;0,7398
508;PL-2019-087570;nieokreœlony;20.08.2019;22.08.2019;standardowy;ma³e pude³ko;biuro;Katarzyna Kryger;K02141;po³udniowo-zachodni;dolnoœl¹skie;Kotla;67-210;Artyku³y biurowe;Sztuka;Newell 344;8,34;3;0;2,1684
509;PL-2019-087877;wysoki;11.10.2019;11.10.2019;standardowy;ma³e pude³ko;korporacja;Marta Kryœlacka;K01250;po³udniowo-zachodni;dolnoœl¹skie;Miêdzylesie;57-530;Artyku³y biurowe;Magazynowanie;Personal File Boxes with Fold-Down Carry Handle;46,74;3;0;11,685
510;PL-2019-087877;wysoki;11.10.2019;13.10.2019;kolejowy;paleta;korporacja;Anna Krzemiñska;K01250;po³udniowo-zachodni;dolnoœl¹skie;Miêdzylesie;57-530;Artyku³y biurowe;Segregatory;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;6354,95;5;0;3177,475
511;PL-2019-087877;œredni;11.10.2019;12.10.2019;standardowy;ma³e pude³ko;korporacja;Pawe³ Kubaczyk;K01250;po³udniowo-zachodni;dolnoœl¹skie;Miêdzylesie;57-530;Meble;Umeblowanie;Executive Impressions Supervisor Wall Clock;126,3;3;0;40,416
512;PL-2019-087884;œredni;21.09.2019;22.09.2019;standardowy;opakowanie;korporacja;Alicja Kubiak;K02840;centralny;mazowieckie;£osice;08-200;Technologia;Akcesoria;SanDisk Cruzer 32 GB USB Flash Drive;38,04;2;0;12,1728
513;PL-2019-087889;nieokreœlony;20.04.2019;21.04.2019;standardowy;ma³e pude³ko;biuro;Jolanta Kucharczyk;K02097;centralny;mazowieckie;Chorzele;06-330;Artyku³y biurowe;Sztuka;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;7,152;3;0,2;0,7152
514;PL-2019-087889;œredni;20.04.2019;22.04.2019;standardowy;worek;biuro;Agata Kurach;K02098;pó³nocny;pomorskie;Puck;84-100;Artyku³y biurowe;Sztuka;Newell 327;6,63;3;0;1,7901
515;PL-2019-087885;œredni;13.12.2019;15.12.2019;standardowy;opakowanie;korporacja;Anna Liberkowska;K02840;centralny;mazowieckie;£osice;08-200;Artyku³y biurowe;Sztuka;Newell 317;5,88;2;0;1,7052
516;PL-2019-087885;krytyczny;13.12.2019;14.12.2019;standardowy;opakowanie;korporacja;Marek Lipert;K02840;centralny;mazowieckie;£osice;08-200;Technologia;Kopiarki;Canon Image Class D660 Copier;2999,95;5;0;1379,977
517;PL-2019-087885;krytyczny;13.12.2019;14.12.2019;standardowy;ma³e pude³ko;korporacja;Jaros³aw Lipiñski;K02840;centralny;mazowieckie;£osice;08-200;Artyku³y biurowe;Magazynowanie;Advantus Rolling Storage Box;51,45;3;0;13,8915
524;PL-2019-087905;krytyczny;06.05.2019;09.05.2019;ekspresowy;ma³e pude³ko;osoba fizyczna;Ewelina Machiñska;K00411;po³udniowy;ma³opolskie;Nowy S¹cz;33-300;Technologia;Telefony;Motorola HK250 Universal Bluetooth Headset;55,176;3;0,2;-12,4146
533;PL-2019-087933;wysoki;01.04.2019;05.04.2019;standardowy;worek;osoba fizyczna;Leszek Manicki;K03205;centralny;mazowieckie;Czerwiñsk nad Wis³¹;09-150;Meble;Umeblowanie;Tenex Chairmats For Use With Carpeted Floors;47,94;3;0;2,397
534;PL-2019-087933;niski;01.04.2019;06.04.2019;standardowy;ma³e pude³ko;osoba fizyczna;Karolina Mañka;K03206;centralny;mazowieckie;Serock;05-140;Technologia;Telefony;Panasonic KX-TG9471B;979,95;5;0;274,386
544;PL-2019-087980;œredni;22.11.2019;23.11.2019;standardowy;worek;osoba fizyczna;Aleksandra Œmigaj;K00700;po³udniowy;œl¹skie;Pyskowice;44-120;Technologia;Akcesoria;SanDisk Cruzer 64 GB USB Flash Drive;58,112;2;0,2;7,264
546;PL-2019-087993;niski;09.01.2019;10.01.2019;standardowy;ma³e pude³ko;biuro;Marzena Miko³ajczak;K01606;wschodni;podkarpackie;Korczyna;38-420;Meble;Umeblowanie;Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting;66,112;4;0,6;-84,2928
547;PL-2019-087993;wysoki;09.01.2019;10.01.2019;ekspresowy;du¿e pude³ko;biuro;Piotr Miko³ajczak;K01606;wschodni;podkarpackie;Korczyna;38-420;Artyku³y biurowe;Segregatory;Avery Printable Repositionable Plastic Tabs;41,28;6;0,2;13,932
548;PL-2019-087993;niski;09.01.2019;10.01.2019;standardowy;du¿e pude³ko;biuro;Szymon Murawski;K01606;wschodni;podkarpackie;Korczyna;38-420;Artyku³y biurowe;Papier;Xerox 1898;13,36;2;0;6,4128
557;PL-2019-088004;œredni;18.12.2019;20.12.2019;kolejowy;paleta;korporacja;Agnieszka Nowak;K01492;centralny;³ódzkie;BrzeŸnio;98-275;Artyku³y biurowe;Etykiety;Avery 473;20,7;2;0;9,936
558;PL-2019-088015;nieokreœlony;11.08.2019;13.08.2019;standardowy;opakowanie;korporacja;Karolina Nowak;K02619;wschodni;podkarpackie;Jas³o;38-200;Meble;Sto³y;Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables;1335,68;4;0,2;-217,048
559;PL-2019-088023;krytyczny;10.02.2019;10.02.2019;ekspresowy;ma³e pude³ko;osoba fizyczna;Paulina Nowak;K00472;wschodni;lubelskie;Ruda-Huta;22-110;Artyku³y biurowe;Papier;Xerox 226;32,4;5;0;15,552
564;PL-2019-088061;krytyczny;16.07.2019;18.07.2019;standardowy;ma³e pude³ko;ma³a firma;Teresa Osik;K00463;wschodni;podlaskie;Nowogród;18-414;Artyku³y biurowe;£¹czniki;Alliance Big Bands Rubber Bands, 12/Pack;3,96;2;0;0
578;PL-2019-088152;œredni;06.11.2019;08.11.2019;standardowy;worek;korporacja;Agnieszka Paszkowska;K00344;po³udniowo-zachodni;opolskie;Ozimek;46-040;Artyku³y biurowe;Zaopatrzenie;Acme Value Line Scissors;7,3;2;0;2,19
588;PL-2019-088198;krytyczny;31.10.2019;02.11.2019;ekspresowy;ma³e pude³ko;osoba fizyczna;Borys Polowy;K00618;po³udniowy;ma³opolskie;Gdów;32-420;Artyku³y biurowe;Etykiety;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;294,93;3;0;144,5157
589;PL-2019-088198;nieokreœlony;31.10.2019;02.11.2019;standardowy;ma³e pude³ko;osoba fizyczna;Joanna Poniewska;K00618;po³udniowy;ma³opolskie;Gdów;32-420;Technologia;Telefony;i.Sound Portable Power - 8000 mAh;84,784;2;0,2;-20,1362
590;PL-2019-088198;œredni;31.10.2019;01.11.2019;standardowy;ma³e pude³ko;osoba fizyczna;Karina Przybylak;K00617;po³udniowo-zachodni;dolnoœl¹skie;Jordanów Œl¹ski;55-040;Artyku³y biurowe;Papier;Xerox 225;20,736;4;0,2;7,2576
591;PL-2019-088198;œredni;31.10.2019;01.11.2019;standardowy;ma³e pude³ko;osoba fizyczna;Agata Przybylska;K00617;po³udniowo-zachodni;dolnoœl¹skie;Jordanów Œl¹ski;55-040;Artyku³y biurowe;Segregatory;Clear Mylar Reinforcing Strips;16,821;3;0,7;-12,8961
592;PL-2019-088205;niski;24.06.2019;26.06.2019;standardowy;ma³e pude³ko;osoba fizyczna;Magdalena Puk;K00101;po³udniowy;ma³opolskie;Mucharz;34-106;Artyku³y biurowe;Papier;Xerox 1894;10,368;2;0,2;3,6288
593;PL-2019-088205;wysoki;24.06.2019;25.06.2019;standardowy;ma³e pude³ko;osoba fizyczna;Anna Pukacka;K00109;pó³nocno-zachodni;wielkopolskie;Giza³ki;63-308;Artyku³y biurowe;Sztuka;Newell 312;9,344;2;0,2;1,168
595;PL-2019-088220;œredni;23.12.2019;25.12.2019;standardowy;opakowanie;korporacja;£ukasz Rojewski;K02049;pó³nocno-zachodni;lubuskie;Zb¹szynek;66-210;Artyku³y biurowe;Urz¹dzenia;Fellowes Superior 10 Outlet Split Surge Protector;76,12;2;0;22,0748
596;PL-2019-088220;krytyczny;23.12.2019;26.12.2019;standardowy;worek;korporacja;Marcin Roszczka;K02049;pó³nocno-zachodni;lubuskie;Zb¹szynek;66-210;Technologia;Kopiarki;Sharp AL-1530CS Digital Copier;1199,976;3;0,2;434,9913
597;PL-2019-088232;œredni;29.07.2019;31.07.2019;ekspresowy;ma³e pude³ko;biuro;Andrzej Ro¿ek;K01351;pó³nocno-zachodni;wielkopolskie;Sieraków;64-410;Technologia;Telefony;AT&T 1070 Corded Phone;445,96;5;0,2;55,745
604;PL-2019-088282;krytyczny;25.11.2019;30.11.2019;standardowy;ma³e pude³ko;korporacja;Marzena S³owik;K02858;wschodni;lubelskie;Wisznice;21-580;Meble;Umeblowanie;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;45,696;3;0,2;5,1408
605;PL-2019-088282;nieokreœlony;25.11.2019;25.11.2019;kolejowy;wielkie pud³o;korporacja;Justyna Sobczuk;K02858;wschodni;lubelskie;Wisznice;21-580;Artyku³y biurowe;Segregatory;Insertable Tab Post Binder Dividers;7,218;3;0,7;-5,5338
606;PL-2019-088282;œredni;25.11.2019;25.11.2019;standardowy;worek;korporacja;Jakub Sobiak;K02858;wschodni;lubelskie;Wisznice;21-580;Artyku³y biurowe;Segregatory;GBC VeloBinder Manual Binding System;43,188;4;0,7;-31,6712
609;PL-2019-087426;nieokreœlony;27.09.2019;04.10.2019;standardowy;du¿e pude³ko;osoba fizyczna;Jakub Stawiarz;K01557;centralny;mazowieckie;D¹brówka;26-800;Artyku³y biurowe;Sztuka;Newell 317;21,168;9;0,2;2,3814
610;PL-2019-087426;nieokreœlony;27.09.2019;29.09.2019;standardowy;opakowanie;osoba fizyczna;Joanna Stefañska;K01557;centralny;mazowieckie;D¹brówka;26-800;Technologia;Telefony;Motorola L804;55,188;2;0,4;-10,1178
614;PL-2019-088279;wysoki;19.05.2019;20.05.2019;standardowy;worek;korporacja;Tomasz Szkudlarek;K02858;wschodni;lubelskie;Wisznice;21-580;Technologia;Telefony;Cisco 8x8 Inc. 6753i IP Business Phone System;728,946;9;0,4;-157,9383
619;PL-2019-088361;œredni;24.11.2019;24.11.2019;standardowy;worek;korporacja;Wioletta Szulczyk;K00188;wschodni;lubelskie;Goœcieradów;23-275;Artyku³y biurowe;Segregatory;Recycled Easel Ring Binders;107,424;9;0,2;33,57
620;PL-2019-088361;niski;24.11.2019;25.11.2019;standardowy;worek;korporacja;Weronika Szychowiak;K00188;wschodni;lubelskie;Goœcieradów;23-275;Technologia;Telefony;Grandstream GXP1160 VoIP phone;37,91;1;0;10,9939
627;PL-2019-088371;œredni;27.05.2019;29.05.2019;standardowy;ma³e pude³ko;biuro;Marta Tomczak;K01008;centralny;mazowieckie;Szelków;06-220;Meble;Umeblowanie;Master Caster Door Stop, Brown;35,56;7;0;12,0904
634;PL-2019-086013;wysoki;07.07.2019;12.07.2019;standardowy;ma³e pude³ko;biuro;Maciej Wapolski;K00451;pó³nocno-zachodni;wielkopolskie;Krzykosy;62-650;Technologia;Akcesoria;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack;17,88;3;0,2;2,4585
635;PL-2019-086013;niski;07.07.2019;16.07.2019;standardowy;ma³e pude³ko;biuro;Paulina Wawrzyniak;K00451;pó³nocno-zachodni;wielkopolskie;Krzykosy;62-650;Artyku³y biurowe;Etykiety;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;235,944;3;0,2;85,5297
638;PL-2019-088403;krytyczny;28.03.2019;30.03.2019;standardowy;worek;korporacja;Anna Wiatrowska;K02114;po³udniowo-zachodni;dolnoœl¹skie;Œwidnica;58-100;Artyku³y biurowe;Urz¹dzenia;Tripp Lite TLP810NET Broadband Surge for Modem/Fax;122,328;3;0,2;12,2328
649;PL-2019-088426;wysoki;12.09.2019;12.09.2019;standardowy;ma³e pude³ko;korporacja;Jakub Wojciechowski;K00052;pó³nocny;warmiñsko-mazurskie;Tolkmicko;82-340;Meble;Umeblowanie;3M Hangers With Command Adhesive;14,8;4;0;6,068
650;PL-2019-088426;krytyczny;12.09.2019;13.09.2019;standardowy;ma³e pude³ko;korporacja;Piotr Wojciechowski;K00053;centralny;mazowieckie;Przysucha;26-400;Technologia;Telefony;AT&T TR1909W;302,376;3;0,2;22,6782
653;PL-2019-087765;nieokreœlony;09.04.2019;10.04.2019;ekspresowy;opakowanie;ma³a firma;Izabela Worowska;K00683;centralny;mazowieckie;Ciepielów;27-310;Artyku³y biurowe;Papier;Xerox 1943;97,82;2;0;45,9754
660;PL-2019-088404;krytyczny;25.04.2019;25.04.2019;standardowy;ma³e pude³ko;korporacja;Rados³aw Zawierucha;K02114;po³udniowo-zachodni;dolnoœl¹skie;Œwidnica;58-100;Artyku³y biurowe;Magazynowanie;Hot File 7-Pocket, Floor Stand;999,432;7;0,2;124,929
664;PL-2019-088443;wysoki;06.10.2019;08.10.2019;standardowy;du¿e pude³ko;ma³a firma;Mieczys³aw Minkiewicz;K01734;wschodni;podkarpackie;Sko³yszyn;38-242;Artyku³y biurowe;Magazynowanie;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;459,95;5;0;18,398
665;PL-2019-088443;niski;06.10.2019;08.10.2019;standardowy;ma³e pude³ko;ma³a firma;Tadeusz Hardek;K01734;wschodni;podkarpackie;Sko³yszyn;38-242;Artyku³y biurowe;£¹czniki;OIC Colored Binder Clips, Assorted Sizes;10,74;3;0;5,2626
666;PL-2019-088443;niski;06.10.2019;08.10.2019;ekspresowy;ma³e pude³ko;ma³a firma;Andrzej Leœniewska;K01734;wschodni;podkarpackie;Sko³yszyn;38-242;Artyku³y biurowe;Zaopatrzenie;Acme Tagit Stainless Steel Antibacterial Scissors;23,76;3;0,2;2,079
709;PL-2019-088156;œredni;10.01.2019;10.01.2019;standardowy;ma³e pude³ko;biuro;Kinga Bernacki;K02908;po³udniowy;œl¹skie;Przyrów;42-248;Meble;Rega³y;O'Sullivan Living Dimensions 5-Shelf Bookcases;883,92;5;0,2;-110,49
710;PL-2019-088156;nieokreœlony;10.01.2019;10.01.2019;standardowy;opakowanie;biuro;Józef Janek;K02908;po³udniowy;œl¹skie;Przyrów;42-248;Artyku³y biurowe;Segregatory;Angle-D Binders with Locking Rings, Label Holders;46,72;8;0,2;15,768
722;PL-2019-085916;œredni;19.07.2019;21.07.2019;ekspresowy;ma³e pude³ko;korporacja;Izabela Makrzanowski;K02628;po³udniowo-zachodni;dolnoœl¹skie;Przemków;59-170;Meble;Sto³y;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;1652,94;3;0;231,4116
724;PL-2019-086076;niski;01.10.2019;02.10.2019;standardowy;ma³e pude³ko;korporacja;Marian Motyl;K01237;pó³nocny;warmiñsko-mazurskie;Bartoszyce;11-200;Meble;Umeblowanie;"Seth Thomas 16"" Steel Case Clock";129,92;5;0,2;21,112
727;PL-2019-088588;œredni;06.05.2019;08.05.2019;standardowy;ma³e pude³ko;korporacja;Jacek Wiœniewska;K03356;pó³nocny;pomorskie;Linia;84-223;Technologia;Telefony;ClearSounds CSC500 Amplified Spirit Phone Corded phone;55,992;1;0,2;5,5992
728;PL-2019-088588;œredni;06.05.2019;07.05.2019;kolejowy;paleta;korporacja;Anna Piku³a;K03356;pó³nocny;pomorskie;Linia;84-223;Artyku³y biurowe;Papier;Xerox 1964;182,72;8;0;84,0512
729;PL-2019-013408;krytyczny;16.02.2019;18.02.2019;standardowy;œrednie pude³ko;biuro;Maria Obidziñska;K01745;po³udniowo-zachodni;dolnoœl¹skie;Legnica;59-220;Meble;Sto³y;Bevis Traditional Conference Table Top, Plinth Base;400,032;2;0,4;-153,3456
730;PL-2019-088588;krytyczny;06.05.2019;06.05.2019;ekspresowy;ma³e pude³ko;korporacja;Arkadiusz Stefanowicz;K03356;pó³nocny;pomorskie;Linia;84-223;Artyku³y biurowe;Magazynowanie;Personal Folder Holder, Ebony;33,63;3;0;10,089
735;PL-2019-086901;œredni;02.10.2019;02.10.2019;standardowy;opakowanie;korporacja;Ewa Nowak;K03154;pó³nocny;warmiñsko-mazurskie;P³oœnica;13-206;Artyku³y biurowe;Segregatory;Wilson Jones Century Plastic Molded Ring Binders;99,696;6;0,2;33,6474
736;PL-2019-088598;wysoki;03.02.2019;08.02.2019;standardowy;ma³e pude³ko;korporacja;Kazimierz Owczarek;K01211;wschodni;podkarpackie;Mielec;39-300;Artyku³y biurowe;Segregatory;Wilson Jones Leather-Like Binders with DublLock Round Rings;27,936;4;0,2;9,4284
740;PL-2019-087908;niski;01.05.2019;02.05.2019;standardowy;ma³e pude³ko;osoba fizyczna;Andrzej Saryczew;K03393;pó³nocno-zachodni;wielkopolskie;Budzyñ;64-840;Artyku³y biurowe;Etykiety;Avery 508;11,784;3;0,2;4,2717
742;PL-2019-088626;niski;30.03.2019;31.03.2019;standardowy;ma³e pude³ko;ma³a firma;Bartosz Szpak;K02880;pó³nocny;kujawsko-pomorskie;Skêpe;87-630;Artyku³y biurowe;Segregatory;GBC Standard Plastic Binding Systems Combs;3,54;2;0,8;-5,487
745;PL-2019-088185;wysoki;30.12.2019;01.01.2020;kolejowy;wielkie pud³o;biuro;Damian Moñko;K01357;pó³nocny;warmiñsko-mazurskie;Pasym;12-130;Artyku³y biurowe;Papier;Xerox 196;4,624;1;0,2;1,6762
752;PL-2019-087964;nieokreœlony;26.09.2019;28.09.2019;kolejowy;paleta;korporacja;Marta S³omczewski;K02256;po³udniowy;œl¹skie;Ujso³y;34-371;Artyku³y biurowe;Sztuka;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;56,98;7;0;22,792
759;PL-2019-088667;wysoki;21.09.2019;21.09.2019;standardowy;ma³e pude³ko;ma³a firma;Kazimierz Kulik;K00770;wschodni;podkarpackie;Stubno;37-723;Artyku³y biurowe;Segregatory;Angle-D Ring Binders;13,128;3;0,2;4,2666
760;PL-2019-088667;wysoki;21.09.2019;23.09.2019;standardowy;ma³e pude³ko;ma³a firma;Barbara Grudziñska;K00771;po³udniowy;ma³opolskie;Trzciana;32-733;Artyku³y biurowe;Papier;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages";22,72;4;0;10,224
761;PL-2019-088667;krytyczny;21.09.2019;23.09.2019;standardowy;du¿e pude³ko;ma³a firma;Lidia £uczyñska;K00771;po³udniowy;ma³opolskie;Trzciana;32-733;Artyku³y biurowe;Papier;Xerox 226;58,32;9;0;27,9936
762;PL-2019-088644;œredni;15.05.2019;16.05.2019;standardowy;opakowanie;korporacja;Zbigniew Baranowski;K00580;centralny;mazowieckie;Stare Babice;05-082;Artyku³y biurowe;Etykiety;Avery 476;12,39;3;0;5,6994
763;PL-2019-088644;wysoki;15.05.2019;16.05.2019;standardowy;opakowanie;korporacja;Krzysztof Tesmer;K00585;pó³nocno-zachodni;wielkopolskie;Rakoniewice;62-067;Technologia;Telefony;JBL Micro Wireless Portable Bluetooth Speaker;107,982;3;0,4;-26,9955
764;PL-2019-088644;krytyczny;15.05.2019;16.05.2019;standardowy;ma³e pude³ko;korporacja;Mariusz Zaliwski;K00578;po³udniowo-zachodni;opolskie;Skarbimierz;49-300;Artyku³y biurowe;Koperty;Staple envelope;11,36;2;0;5,3392
765;PL-2019-088644;wysoki;15.05.2019;17.05.2019;standardowy;ma³e pude³ko;korporacja;Wojciech Kuwa³ek;K00579;centralny;mazowieckie;Mochowo;09-214;Artyku³y biurowe;Koperty;Brown Kraft Recycled Envelopes;50,94;3;0;25,47
767;PL-2019-088678;niski;20.04.2019;21.04.2019;kolejowy;paleta;korporacja;Miros³aw Gromadzki;K00665;pó³nocny;pomorskie;Reda;84-240;Artyku³y biurowe;Segregatory;3-ring staple pack;5,64;3;0;2,7072
775;PL-2019-086163;niski;02.10.2019;04.10.2019;standardowy;ma³e pude³ko;korporacja;Tadeusz Pastu³a;K02351;pó³nocno-zachodni;wielkopolskie;Komorniki;62-052;Artyku³y biurowe;Sztuka;Boston 19500 Mighty Mite Electric Pencil Sharpener;40,3;2;0;10,881
